"FLOW","Type of FDI","ECOACT","Industry","CUR","Currency","COU","Reporting country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IN","Inward","4195","ELECTRICITY,GAS AND WATER","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,-218.173,,
"IN","Inward","4195","ELECTRICITY,GAS AND WATER","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,247.874,,
"IN","Inward","4500","CONSTRUCTION","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,155.407,,
"IN","Inward","4500","CONSTRUCTION","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,457.821,,
"IN","Inward","4500","CONSTRUCTION","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,295.716,,
"IN","Inward","4500","CONSTRUCTION","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,445.953,,
"IN","Inward","4500","CONSTRUCTION","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,2437.778,,
"IN","Inward","4500","CONSTRUCTION","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,855.794,,
"IN","Inward","4500","CONSTRUCTION","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,861.898,,
"IN","Inward","4500","CONSTRUCTION","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,100.06,,
"IN","Inward","4500","CONSTRUCTION","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,2103.092,,
"IN","Inward","4500","CONSTRUCTION","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,1738.573,,
"IN","Inward","4500","CONSTRUCTION","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,155.407,,
"IN","Inward","4500","CONSTRUCTION","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,457.821,,
"IN","Inward","4500","CONSTRUCTION","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,295.716,,
"IN","Inward","4500","CONSTRUCTION","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,445.953,,
"IN","Inward","4500","CONSTRUCTION","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,2437.778,,
"IN","Inward","4500","CONSTRUCTION","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,855.794,,
"IN","Inward","4500","CONSTRUCTION","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,861.898,,
"IN","Inward","4500","CONSTRUCTION","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,100.06,,
"IN","Inward","4500","CONSTRUCTION","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,2103.092,,
"IN","Inward","4500","CONSTRUCTION","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,1738.573,,
"IN","Inward","5095","TOTAL SERVICES","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,10325.335,,
"IN","Inward","5095","TOTAL SERVICES","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,11809.622,,
"IN","Inward","5095","TOTAL SERVICES","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,14443.727,,
"IN","Inward","5095","TOTAL SERVICES","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,9612.721,,
"IN","Inward","5095","TOTAL SERVICES","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,13068.29,,
"IN","Inward","5095","TOTAL SERVICES","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,14795.382,,
"IN","Inward","5095","TOTAL SERVICES","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,9177.979,,
"IN","Inward","5095","TOTAL SERVICES","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,8096.59,,
"IN","Inward","5095","TOTAL SERVICES","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,9651.649,,
"IN","Inward","5095","TOTAL SERVICES","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,4435.855,,
"IN","Inward","5095","TOTAL SERVICES","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,10325.335,,
"IN","Inward","5095","TOTAL SERVICES","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,11809.622,,
"IN","Inward","5095","TOTAL SERVICES","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,14443.727,,
"IN","Inward","5095","TOTAL SERVICES","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,9612.721,,
"IN","Inward","5095","TOTAL SERVICES","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,13068.29,,
"IN","Inward","5095","TOTAL SERVICES","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,14795.382,,
"IN","Inward","5095","TOTAL SERVICES","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,9177.979,,
"IN","Inward","5095","TOTAL SERVICES","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,8096.59,,
"IN","Inward","5095","TOTAL SERVICES","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,9651.649,,
"IN","Inward","5095","TOTAL SERVICES","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,4435.855,,
"IN","Inward","5295","TRADE AND REPAIRS","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,1526.735,,
"IN","Inward","5295","TRADE AND REPAIRS","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,1395.557,,
"IN","Inward","5295","TRADE AND REPAIRS","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,2925.675,,
"IN","Inward","5295","TRADE AND REPAIRS","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,686.449,,
"IN","Inward","5295","TRADE AND REPAIRS","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,1662.106,,
"IN","Inward","5295","TRADE AND REPAIRS","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,2130.801,,
"IN","Inward","5295","TRADE AND REPAIRS","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,1621.697,,
"IN","Inward","5295","TRADE AND REPAIRS","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,3420.757,,
"IN","Inward","5295","TRADE AND REPAIRS","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,3043.793,,
"IN","Inward","5295","TRADE AND REPAIRS","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,3360.668,,
"IN","Inward","5295","TRADE AND REPAIRS","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,1526.735,,
"IN","Inward","5295","TRADE AND REPAIRS","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,1395.557,,
"IN","Inward","5295","TRADE AND REPAIRS","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,2925.675,,
"IN","Inward","5295","TRADE AND REPAIRS","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,686.449,,
"IN","Inward","5295","TRADE AND REPAIRS","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,1662.106,,
"IN","Inward","5295","TRADE AND REPAIRS","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,2130.801,,
"IN","Inward","5295","TRADE AND REPAIRS","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,1621.697,,
"IN","Inward","5295","TRADE AND REPAIRS","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,3420.757,,
"IN","Inward","5295","TRADE AND REPAIRS","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,3043.793,,
"IN","Inward","5295","TRADE AND REPAIRS","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,3360.668,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,323.871,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,22.084,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,400.321,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,169.213,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,347.412,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,1020.542,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,104.279,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,349.963,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,317.654,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,436.004,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,323.871,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,22.084,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,400.321,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,169.213,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,347.412,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,1020.542,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,104.279,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,349.963,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,317.654,,
"IN","Inward","5000","Sale, maintenance and repair of motor vehicles and motor cycles; retail sale of automotive fuel","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,436.004,,
"IN","Inward","5100","Wholesale trade and commission trade, except of motor vehicles and motor cycles","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,554.921,,
"IN","Inward","5100","Wholesale trade and commission trade, except of motor vehicles and motor cycles","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,716.588,,
"IN","Inward","5100","Wholesale trade and commission trade, except of motor vehicles and motor cycles","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,1445.745,,
"IN","Inward","5100","Wholesale trade and commission trade, except of motor vehicles and motor cycles","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,701.028,,
"IN","Inward","5100","Wholesale trade and commission trade, except of motor vehicles and motor cycles","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,607.397,,
"IN","Inward","5100","Wholesale trade and commission trade, except of motor vehicles and motor cycles","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,244.349,,
"IN","Inward","5100","Wholesale trade and commission trade, except of motor vehicles and motor cycles","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,665.276,,
"IN","Inward","5100","Wholesale trade and commission trade, except of motor vehicles and motor cycles","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,849.173,,
"IN","Inward","5100","Wholesale trade and commission trade, except of motor vehicles and motor cycles","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,1151.484,,
"IN","Inward","5100","Wholesale trade and commission trade, except of motor vehicles and motor cycles","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,924.678,,
"IN","Inward","5100","Wholesale trade and commission trade, except of motor vehicles and motor cycles","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,554.921,,
"IN","Inward","5100","Wholesale trade and commission trade, except of motor vehicles and motor cycles","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,716.588,,
"IN","Inward","5100","Wholesale trade and commission trade, except of motor vehicles and motor cycles","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,1445.745,,
"IN","Inward","5100","Wholesale trade and commission trade, except of motor vehicles and motor cycles","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,701.028,,
"IN","Inward","5100","Wholesale trade and commission trade, except of motor vehicles and motor cycles","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,607.397,,
"IN","Inward","5100","Wholesale trade and commission trade, except of motor vehicles and motor cycles","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,244.349,,
"IN","Inward","5100","Wholesale trade and commission trade, except of motor vehicles and motor cycles","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,665.276,,
